"date","day_month","year","month","quarter","season","date-2","open_price","high_price","low_price","close_price","adj_close","volume","open_change","high_change","low_change","close_change","volume_change","gain_loss_open","gain_loss_high","gain_loss_low","gain_loss_close","gain_loss_volume"
"6/5/86","5-Jun","1986","6","Q2","Summer","6/5/86","0.143973","0.148438","0.143973","0.145647","0.11433","218534400","0.03125","0.033483","0.031808","0.032366","117196800","Gain","Gain","Gain","Gain","Gain"
"6/5/87","5-Jun","1987","6","Q2","Summer","6/5/87","0.359375","0.367188","0.353795","0.357143","0.280351","286720000","0.040179","0.042411","0.044643","0.044643","-2240000","Gain","Gain","Gain","Gain","Loss"
"6/5/88","5-Jun","1988","6","Q2","Summer","6/5/88","0.371652","0.372768","0.368304","0.368304","0.291131","107038400","0.018973","0","0.02009","-0.004464","-83361600","Gain","Gain","Gain","Loss","Loss"
"6/5/91","5-Jun","1991","6","Q2","Summer","6/5/91","0.433036","0.450893","0.430804","0.448661","0.365712","212329600","-0.138393","-0.135045","-0.13058","-0.113839","-311628800","Loss","Loss","Loss","Loss","Loss"
"6/5/92","5-Jun","1992","6","Q2","Summer","6/5/92","0.542411","0.554688","0.540179","0.551339","0.453506","177990400","0.015625","0.010045","0.013393","0.008928","76003200","Gain","Gain","Gain","Gain","Gain"
"6/5/93","5-Jun","1993","6","Q2","Summer","6/5/93","0.486607","0.488839","0.477679","0.479911","0.398321","70459200","0.040178","0.040178","0.042411","0.044643","-97910400","Gain","Gain","Gain","Gain","Loss"
"6/5/94","5-Jun","1994","6","Q2","Summer","6/5/94","0.287946","0.292411","0.279018","0.288504","0.242747","187779200","-0.015625","-0.01116","-0.013393","-0.010603","58688000","Loss","Loss","Loss","Loss","Gain"
"6/5/96","5-Jun","1996","6","Q2","Summer","6/5/96","0.222098","0.231027","0.220982","0.228795","0.196741","289486400","-0.016741","-0.008928","-0.012277","-0.005022","190433600","Loss","Loss","Loss","Loss","Gain"
"6/5/97","5-Jun","1997","6","Q2","Summer","6/5/97","0.151786","0.152902","0.149554","0.15067","0.129562","83148800","0","0.001116","0.002233","0.002232","-33140800","Gain","Gain","Gain","Gain","Loss"
"6/5/98","5-Jun","1998","6","Q2","Summer","6/5/98","0.266741","0.271763","0.261161","0.270647","0.23273","897008000","0.02567","0.030692","0.027344","0.036272","549416000","Gain","Gain","Gain","Gain","Gain"
"6/5/99","5-Jun","1999","6","Q2","Summer","6/5/99","0.415737","0.418527","0.392857","0.397321","0.341657","433148800","0.087054","0.076451","0.064174","0.058035","-195440000","Gain","Gain","Gain","Gain","Loss"
"6/6/00","6-Jun","2000","6","Q2","Summer","6/6/00","0.82115","0.863839","0.806362","0.829241","0.713067","525481600","-0.345145","-0.337054","-0.294084","-0.288505","265854400","Loss","Loss","Loss","Loss","Gain"
"6/6/01","6-Jun","2001","6","Q2","Summer","6/6/01","0.37375","0.37375","0.363036","0.370179","0.318318","223176800","0.002321","-0.001964","0.007679","0.0025","-101712800","Gain","Loss","Gain","Gain","Loss"
"6/6/02","6-Jun","2002","6","Q2","Summer","6/6/02","0.41","0.414821","0.393571","0.395714","0.340276","259996800","-0.006964","-0.004822","-0.0075","-0.00875","10332000","Loss","Loss","Loss","Loss","Gain"
"6/6/03","6-Jun","2003","6","Q2","Summer","6/6/03","0.316786","0.322143","0.306071","0.30625","0.263345","241388000","0.028929","0.0025","0.018571","-0.00625","-1273104000","Gain","Gain","Gain","Loss","Loss"
"6/6/05","6-Jun","2005","6","Q2","Summer","6/6/05","1.368929","1.379643","1.341429","1.354286","1.164554","811966400","0.051429","0.046429","0.0275","0.024286","485718800","Gain","Gain","Gain","Gain","Gain"
"6/6/06","6-Jun","2006","6","Q2","Summer","6/6/06","2.150714","2.165357","2.103929","2.132857","1.83405","726037200","-0.288572","-0.407857","-0.331785","-0.411429","-1937731600","Loss","Loss","Loss","Loss","Loss"
"6/6/07","6-Jun","2007","6","Q2","Summer","6/6/07","4.367857","4.430357","4.355357","4.415714","3.797084","1112241200","1.232143","1.276428","1.233928","1.266071","389054400","Gain","Gain","Gain","Gain","Gain"
"6/6/08","6-Jun","2008","6","Q2","Summer","6/6/08","6.714286","6.783929","6.626786","6.63","5.701157","966422800","0.119286","0.101072","0.120357","-0.036429","47552400","Gain","Gain","Gain","Loss","Gain"
"6/6/11","6-Jun","2011","6","Q2","Summer","6/6/11","12.346429","12.394643","12.064643","12.072857","10.381486","461941200","-0.1425","-0.105357","-0.3","-0.307857","181806800","Loss","Loss","Loss","Loss","Gain"
"6/6/12","6-Jun","2012","6","Q2","Summer","6/6/12","20.2775","20.494642","20.196428","20.409286","17.550003","401455600","1.575357","1.434286","1.76","1.471429","-408783200","Gain","Gain","Gain","Gain","Loss"
"6/6/13","6-Jun","2013","6","Q2","Summer","6/6/13","15.909643","15.964286","15.501786","15.659286","13.754663","416934000","-0.365713","-0.542857","-0.723571","-0.794644","-79707600","Loss","Loss","Loss","Loss","Loss"
"6/6/14","6-Jun","2014","6","Q2","Summer","6/6/14","23.210714","23.259287","23.016787","23.05607","20.742474","349938400","1.717857","1.673216","1.787857","1.82714","-24626000","Gain","Gain","Gain","Gain","Loss"
"6/6/16","6-Jun","2016","6","Q2","Summer","6/6/16","24.497499","25.4725","24.387501","24.657499","23.034662","93170000","1.154998","2.110001","1.425001","1.477499","-81629600","Gain","Gain","Gain","Gain","Loss"
"6/6/17","6-Jun","2017","6","Q2","Summer","6/6/17","38.474998","38.952499","38.445","38.612499","36.761978","106499600","2.4025","2.822498","2.582501","2.697498","21903600","Gain","Gain","Gain","Gain","Gain"
"6/6/18","6-Jun","2018","6","Q2","Summer","6/6/18","48.407501","48.52","47.98","48.494999","46.888577","83734400","5.665001","5.400001","5.930001","6.399998","-56286800","Gain","Gain","Gain","Gain","Loss"
"6/6/19","6-Jun","2019","6","Q2","Summer","6/6/19","45.77","46.3675","45.537498","46.305","45.452625","90105200","-5.302498","-5.842499","-5.337502","-5.814999","-39667200","Loss","Loss","Loss","Loss","Loss"
"6/6/83","6-Jun","1983","6","Q2","Summer","6/6/83","0.273996","0.280134","0.273996","0.280134","0.2199","104092800","0.029018","0.03125","0.034041","0.03404","3942400","Gain","Gain","Gain","Gain","Gain"
"6/6/84","6-Jun","1984","6","Q2","Summer","6/6/84","0.124442","0.130022","0.123884","0.129464","0.101627","161459200","0.016741","0.021205","0.021205","0.024553","75868800","Gain","Gain","Gain","Gain","Gain"
"6/6/85","6-Jun","1985","6","Q2","Summer","6/6/85","0.075893","0.075893","0.075893","0.075893","0.059575","271196800","-0.013393","-0.014509","-0.012277","-0.012277","215062400","Loss","Loss","Loss","Loss","Gain"
"6/6/86","6-Jun","1986","6","Q2","Summer","6/6/86","0.173549","0.173549","0.167411","0.168527","0.132291","177363200","0.029576","0.025111","0.023438","0.02288","-41171200","Gain","Gain","Gain","Gain","Loss"
"6/6/88","6-Jun","1988","6","Q2","Summer","6/6/88","0.381696","0.392857","0.381696","0.392857","0.311154","164640000","0.010044","0.020089","0.013392","0.024553","57601600","Gain","Gain","Gain","Gain","Gain"
"6/6/89","6-Jun","1989","6","Q2","Summer","6/6/89","0.417411","0.419643","0.412946","0.417411","0.333744","145006400","0.107143","0.097098","0.10491","0.095982","-11368000","Gain","Gain","Gain","Gain","Loss"
"6/6/90","6-Jun","1990","6","Q2","Summer","6/6/90","0.348214","0.352679","0.345982","0.352679","0.285054","211747200","-0.011161","-0.015625","-0.008929","-0.003348","93508800","Loss","Loss","Loss","Loss","Gain"
"6/6/91","6-Jun","1991","6","Q2","Summer","6/6/91","0.430804","0.430804","0.415179","0.416295","0.340198","168504000","-0.002232","-0.020089","-0.015625","-0.032366","-43825600","Loss","Loss","Loss","Loss","Loss"
"6/6/94","6-Jun","1994","6","Q2","Summer","6/6/94","0.245536","0.247768","0.241071","0.24442","0.206467","126033600","-0.04241","-0.044643","-0.037947","-0.044084","-61745600","Loss","Loss","Loss","Loss","Loss"
"6/6/95","6-Jun","1995","6","Q2","Summer","6/6/95","0.389509","0.396205","0.388393","0.392857","0.335853","315268800","0.05692","0.056919","0.07115","0.064732","-407556800","Gain","Gain","Gain","Gain","Loss"
"6/6/96","6-Jun","1996","6","Q2","Summer","6/6/96","0.223214","0.225446","0.215402","0.216518","0.186184","362096000","0.001116","-0.005581","-0.00558","-0.012277","72609600","Gain","Loss","Loss","Loss","Gain"
"6/6/97","6-Jun","1997","6","Q2","Summer","6/6/97","0.148438","0.149554","0.147321","0.149554","0.128602","52875200","-0.003348","-0.003348","-0.002233","-0.001116","-30273600","Loss","Loss","Loss","Loss","Loss"
"6/7/00","7-Jun","2000","6","Q2","Summer","6/7/00","0.9375","0.945313","0.886161","0.925223","0.795602","309545600","0.11635","0.081474","0.079799","0.095982","-215936000","Gain","Gain","Gain","Gain","Loss"
"6/7/01","7-Jun","2001","6","Q2","Summer","6/7/01","0.406429","0.41","0.387857","0.393393","0.33828","302920800","0.032679","0.03625","0.024821","0.023214","79744000","Gain","Gain","Gain","Gain","Gain"
"6/7/04","7-Jun","2004","6","Q2","Summer","6/7/04","0.558393","0.561071","0.55","0.552679","0.47525","348980800","0.086964","0.083392","0.0875","0.078036","85422400","Gain","Gain","Gain","Gain","Gain"
"6/7/05","7-Jun","2005","6","Q2","Summer","6/7/05","1.346786","1.362857","1.328571","1.335357","1.148277","394626400","-0.022143","-0.016786","-0.012858","-0.018929","-417340000","Loss","Loss","Loss","Loss","Loss"
"6/7/06","7-Jun","2006","6","Q2","Summer","6/7/06","2.038929","2.05","1.986071","1.991786","1.712742","633208800","-0.111785","-0.115357","-0.117858","-0.141071","-92828400","Loss","Loss","Loss","Loss","Loss"
"6/7/07","7-Jun","2007","6","Q2","Summer","6/7/07","4.754643","4.762143","4.657143","4.725","4.063042","874694800","0.386786","0.331786","0.301786","0.309286","-237546400","Gain","Gain","Gain","Gain","Loss"
"6/7/09","7-Jun","2009","6","Q2","Summer","6/7/09","4.953571","4.963929","4.866071","4.950357","4.256826","498688400","0.191785","0.196072","0.215357","0.218214","25149600","Gain","Gain","Gain","Gain","Gain"
"6/7/10","7-Jun","2010","6","Q2","Summer","6/7/10","8.964286","9.028571","8.791429","8.879643","7.635632","615235600","-0.101071","-0.194643","1.675358","0.085","-670625200","Loss","Loss","Gain","Gain","Loss"
"6/7/11","7-Jun","2011","6","Q2","Summer","6/7/11","12.4625","12.646429","12.3825","12.562857","10.802836","444626000","0.116071","0.251786","0.317857","0.49","-17315200","Gain","Gain","Gain","Gain","Loss"
"6/7/12","7-Jun","2012","6","Q2","Summer","6/7/12","21.681786","21.73","21.485001","21.638571","18.607063","418930400","1.404286","1.235358","1.288573","1.229285","17474800","Gain","Gain","Gain","Gain","Gain"
"6/7/15","7-Jun","2015","6","Q2","Summer","6/7/15","31.235001","31.557501","31.2125","31.5","28.836372","112241600","-0.404998","-0.129999","0.3725","0.247499","-176322400","Loss","Loss","Gain","Gain","Loss"
"6/7/16","7-Jun","2016","6","Q2","Summer","6/7/16","23.65","23.915001","23.592501","23.8825","22.310671","123796400","-0.847499","-1.557499","-0.795","-0.774999","30626400","Loss","Loss","Loss","Loss","Gain"
"6/7/17","7-Jun","2017","6","Q2","Summer","6/7/17","35.755001","35.875","35.602501","35.682499","33.972404","96515200","-2.719997","-3.077499","-2.842499","-2.93","-9984400","Loss","Loss","Loss","Loss","Loss"
"6/7/18","7-Jun","2018","6","Q2","Summer","6/7/18","46.355","47.107498","46.299999","46.9925","45.435848","69940800","-2.052501","-1.412502","-1.680001","-1.502499","-13793600","Loss","Loss","Loss","Loss","Loss"
"6/7/20","7-Jun","2020","6","Q2","Summer","6/7/20","92.5","93.945","92.467499","93.462502","92.83696","118655600","17.385002","18.135002","17.75","18.305001","-23678000","Gain","Gain","Gain","Gain","Loss"
"6/7/81","7-Jun","1981","6","Q2","Summer","6/7/81","0.112165","0.112165","0.111049","0.111049","0.087171","16531200","-0.010603","-0.010603","-0.011161","-0.011161","-2419200","Loss","Loss","Loss","Loss","Loss"
"6/7/82","7-Jun","1982","6","Q2","Summer","6/7/82","0.051897","0.051897","0.051339","0.051339","0.0403","87696000","-0.019532","-0.02009","-0.02009","-0.02009","12230400","Loss","Loss","Loss","Loss","Gain"
"6/7/83","7-Jun","1983","6","Q2","Summer","6/7/83","0.210938","0.212054","0.207031","0.211496","0.16602","95916800","-0.063058","-0.06808","-0.066965","-0.068638","-8176000","Loss","Loss","Loss","Loss","Loss"
"6/7/84","7-Jun","1984","6","Q2","Summer","6/7/84","0.110491","0.113839","0.108259","0.112165","0.088047","95648000","-0.013951","-0.016183","-0.015625","-0.017299","-65811200","Loss","Loss","Loss","Loss","Loss"
"6/7/87","7-Jun","1987","6","Q2","Summer","6/7/87","0.363839","0.372768","0.361607","0.363839","0.286042","85489600","0.004464","0.00558","0.007812","0.006696","-201230400","Gain","Gain","Gain","Gain","Loss"
"6/7/88","7-Jun","1988","6","Q2","Summer","6/7/88","0.420759","0.424107","0.41183","0.415179","0.328834","156553600","0.039063","0.03125","0.030134","0.022322","-8086400","Gain","Gain","Gain","Gain","Loss"
"6/7/89","7-Jun","1989","6","Q2","Summer","6/7/89","0.363839","0.372768","0.359375","0.368304","0.29448","173924800","-0.053572","-0.046875","-0.053571","-0.049107","28918400","Loss","Loss","Loss","Loss","Gain"
"6/7/90","7-Jun","1990","6","Q2","Summer","6/7/90","0.388393","0.401786","0.386161","0.399554","0.322941","209059200","0.040179","0.049107","0.040179","0.046875","-2688000","Gain","Gain","Gain","Gain","Loss"
"6/7/92","7-Jun","1992","6","Q2","Summer","6/7/92","0.415179","0.417411","0.40625","0.412946","0.340354","122001600","-0.127232","-0.137277","-0.133929","-0.138393","-55988800","Loss","Loss","Loss","Loss","Loss"
"6/7/93","7-Jun","1993","6","Q2","Summer","6/7/93","0.341518","0.348214","0.334821","0.337054","0.280336","155254400","-0.145089","-0.140625","-0.142858","-0.142857","84795200","Loss","Loss","Loss","Loss","Gain"
"6/7/94","7-Jun","1994","6","Q2","Summer","6/7/94","0.234375","0.236607","0.232143","0.233259","0.197039","97384000","-0.011161","-0.011161","-0.008928","-0.011161","-28649600","Loss","Loss","Loss","Loss","Loss"
"6/7/95","7-Jun","1995","6","Q2","Summer","6/7/95","0.415179","0.419643","0.408482","0.419643","0.358752","184094400","0.02567","0.023438","0.020089","0.026786","-131174400","Gain","Gain","Gain","Gain","Loss"
"6/7/98","7-Jun","1998","6","Q2","Summer","6/7/98","0.263393","0.271205","0.260045","0.271205","0.23321","270950400","-0.003348","-0.000558","-0.001116","0.000558","-626057600","Loss","Loss","Loss","Gain","Loss"
"6/7/99","7-Jun","1999","6","Q2","Summer","6/7/99","0.410156","0.425223","0.40904","0.422991","0.363731","453812800","-0.005581","0.006696","0.016183","0.02567","20664000","Loss","Gain","Gain","Gain","Gain"
"6/8/01","8-Jun","2001","6","Q2","Summer","6/8/01","0.34","0.351071","0.339286","0.341607","0.293749","99652000","-0.066429","-0.058929","-0.048571","-0.051786","-203268800","Loss","Loss","Loss","Loss","Loss"
"6/8/02","8-Jun","2002","6","Q2","Summer","6/8/02","0.25375","0.271964","0.251429","0.263214","0.226338","272053600","-0.15625","-0.142857","-0.142142","-0.1325","12056800","Loss","Loss","Loss","Loss","Gain"
"6/8/03","8-Jun","2003","6","Q2","Summer","6/8/03","0.358214","0.360179","0.348214","0.350536","0.301427","245464800","0.041428","0.038036","0.042143","0.044286","4076800","Gain","Gain","Gain","Gain","Gain"
"6/8/04","8-Jun","2004","6","Q2","Summer","6/8/04","0.551786","0.555357","0.530357","0.531786","0.457284","492290400","-0.006607","-0.005714","-0.019643","-0.020893","143309600","Loss","Loss","Loss","Loss","Gain"
"6/8/07","8-Jun","2007","6","Q2","Summer","6/8/07","4.746429","4.831071","4.582143","4.830357","4.153637","925170400","-0.008214","0.068928","-0.075","0.105357","50475600","Loss","Gain","Loss","Gain","Gain"
"6/8/08","8-Jun","2008","6","Q2","Summer","6/8/08","5.713214","5.978571","5.642857","5.863929","5.042409","791408800","-1.001072","-0.805358","-0.983929","-0.766071","-175014000","Loss","Loss","Loss","Loss","Loss"
"6/8/09","8-Jun","2009","6","Q2","Summer","6/8/09","5.913571","5.946786","5.824643","5.853929","5.03381","341616800","0.96","0.982857","0.958572","0.903572","-157071600","Gain","Gain","Gain","Gain","Loss"
"6/8/10","8-Jun","2010","6","Q2","Summer","6/8/10","9.277857","9.338929","9.201071","9.288929","7.987574","444897600","0.313571","0.310358","0.409642","0.409286","-170338000","Gain","Gain","Gain","Gain","Loss"
"6/8/12","8-Jun","2012","6","Q2","Summer","6/8/12","22.04607","22.316786","21.973572","22.233929","19.119015","302103200","0.364284","0.586786","0.488571","0.595358","-116827200","Gain","Gain","Gain","Gain","Loss"
"6/8/13","8-Jun","2013","6","Q2","Summer","6/8/13","16.715","16.853214","16.506071","16.616072","14.595078","334857600","0.805357","0.888928","1.004285","0.956786","-82076400","Gain","Gain","Gain","Gain","Loss"
"6/8/14","8-Jun","2014","6","Q2","Summer","6/8/14","23.6875","23.870001","23.6775","23.74","21.357773","154232000","0.476786","0.610714","0.660713","0.68393","-195706400","Gain","Gain","Gain","Gain","Loss"
"6/8/15","8-Jun","2015","6","Q2","Summer","6/8/15","28.9925","29.125","28.530001","28.782499","26.46793","211612000","-2.242501","-2.432501","-2.682499","-2.717501","99370400","Loss","Loss","Loss","Loss","Gain"
"6/8/18","8-Jun","2018","6","Q2","Summer","6/8/18","52","52.3125","51.767502","52.267502","50.536114","101701600","5.645","5.205002","5.467503","5.275002","31760800","Gain","Gain","Gain","Gain","Gain"
"6/8/19","8-Jun","2019","6","Q2","Summer","6/8/19","49.077499","49.517502","48.509998","49.25","48.343418","143299200","3.307499","3.150002","2.9725","2.945","53194000","Gain","Gain","Gain","Gain","Gain"
"6/8/20","8-Jun","2020","6","Q2","Summer","6/8/20","110.404999","114.412498","109.797501","113.902496","113.140152","202428800","17.904999","20.467498","17.330002","20.439994","83773200","Gain","Gain","Gain","Gain","Gain"
"6/8/81","8-Jun","1981","6","Q2","Summer","6/8/81","0.113281","0.113281","0.112723","0.112723","0.088485","10528000","0.001116","0.001116","0.001674","0.001674","-6003200","Gain","Gain","Gain","Gain","Loss"
"6/8/82","8-Jun","1982","6","Q2","Summer","6/8/82","0.055246","0.055246","0.054688","0.054688","0.042929","96835200","0.003349","0.003349","0.003349","0.003349","9139200","Gain","Gain","Gain","Gain","Gain"
"6/8/84","8-Jun","1984","6","Q2","Summer","6/8/84","0.12221","0.136161","0.121652","0.13058","0.102503","626796800","0.011719","0.022322","0.013393","0.018415","531148800","Gain","Gain","Gain","Gain","Gain"
